Medidas
30,19
29,98
29,82
29,9
29,72
30,33
30,15
30,31
29,96
29,78
29,64
29,55
29,92
29,59
29,83
30,36
30,11
29,7
29,57
29,73
29,52
30,49
30,07
30,26
29,83
29,62
30,01
30,26
29,7
30,35
